"TicketID","TransactionID","CreatedDate","SubjectNoHTML","TransactionContent"
"3171115","68895466","2025-04-23 16:35:57","HPC Other Issue: Space issue",""
"3171316","69315189","2025-05-14 15:29:32","QuantumEspresso run on chip-cpu 2021 partition",""
"3171521","69021460","2025-04-29 21:59:57","HPC Slurm/Software Issue: Issue Accessing JupyterLab on Compute Node via SLURM Tunnel",""
"3171819","68887939","2025-04-23 13:35:22","HPC Slurm/Software Issue: Stuck SLURM Job ¿ Request for Manual Removal",""
"3171981","68893510","2025-04-23 15:45:40","HPC User Account: ygu2 in Student Group",""
"3171982","68893293","2025-04-23 15:40:03","HPC Slurm/Software Issue: Request for reserving a node from L40S constraint for 5 days",""
"3171985","68896035","2025-04-23 16:55:15","HPC Slurm/Software Issue: slurm commands are not working",""
"3171993","68894753","2025-04-23 16:16:18","HPC Other Issue: chip unavailable?",""
"3171998","69037171","2025-04-30 14:41:04","HPC Slurm/Software Issue: Request for reserving a node from L40S constraint for 5 days",""
"3172071","69456824","2025-05-22 16:02:20","iHARP AWS New Shell Creation",""
"3172078","68939588","2025-04-25 15:34:43","iHARP: AWS Add users to project 8 AWS Account# 050451374969",""
"3172086","69456804","2025-05-22 16:00:21","iHARP: Add user to project XI (New Shell)",""
"3172148","68965638","2025-04-28 13:46:08","HPC Slurm/Software Issue: Docker Installation",""
"3172155","68901770","2025-04-23 19:13:40","HPC User Account: jprabak1 in  pi_ndwalker",""
"3172202","68935134","2025-04-25 13:30:32","HPC Other Issue: Issue updating version of program on CHIP",""
"3172573","68935046","2025-04-25 13:29:36","HPC Slurm/Software Issue: No Permission to Scratch Directory",""
"3172713","68937825","2025-04-25 14:48:23","HPC Slurm/Software Issue: Module installation",""
"3172783","68920309","2025-04-24 17:28:27","RCD Consult: Requesting help for GPU memory issues",""
"3172921","68934496","2025-04-25 13:15:31","Adding a student to HPC",""
"3173099","69093229","2025-05-01 19:14:20","HPC User Account: salamin1 in IHarp",""
"3173492","69221966","2025-05-08 18:09:48","HPC Slurm/Software Issue: Help porting software from taki to chips",""
"3173592","68962749","2025-04-28 12:44:44","Storage: CHEM Researcher needs storage space",""
"3173818","69440530","2025-05-21 18:01:02","iHARP: AWS Add users to project 4",""
"3173822","68945139","2025-04-25 18:24:15","HPC Other Issue: Getting error on ada",""
"3174044","69283952","2025-05-13 13:47:38","RCD Consult: how to display PDF files from chip",""
"3174047","68965266","2025-04-28 13:39:07","RCD Consult: User Account Creation/Modification",""
"3174431","68963666","2025-04-28 13:07:26","HPC Other Issue: G24 nodes down",""
"3174453","69076571","2025-05-01 13:58:22","HPC Software Issue: Installing ROOT across chip",""
"3174507","69060639","2025-04-30 20:35:20","HPC Slurm/Software Issue: jupyter.slurm not working",""
"3174863","68990912","2025-04-29 12:58:48","RCD Consult: requesting GPU access for experiments related to use of LLMs in solving advanced math problems",""
"3175088","69043957","2025-04-30 16:20:44","HPC Other Issue: circular symbolic links",""
"3175346","68979099","2025-04-28 19:07:58","HPC Slurm/Software Issue: slurm error while requesting for GPU resources on CHIP",""
"3175364","70126032","2025-07-02 13:53:17","Storage: Data Storage",""
"3175405","69001278","2025-04-29 15:50:01","HPC User Account: mchen12 in Pi_kekechen",""
"3175477","68983938","2025-04-28 21:35:14","HPC Other Issue: Chip Issue",""
"3175485","69003754","2025-04-29 16:22:02","HPC User Account: devjyot1 in Quantum Thermodynamics",""
"3176038","69173523","2025-05-06 16:27:04","HPC Other Issue: ImportError: libcudart.so.10.0",""
"3176611","69054473","2025-04-30 18:52:31","HPC User Account: karyal1 in pi_pwzhai",""
"3176923","69074854","2025-05-01 13:23:32","HPC Other Issue: directory permissions",""
"3176954","69028129","2025-04-30 11:18:17","RCD Consult: request for an account",""
"3177449","69028170","2025-04-30 11:21:48","HPC Slurm/Software Issue: Nodes down",""
"3177613","69029683","2025-04-30 12:39:11","HPC Slurm/Software Issue: Cancel commands not cancelling slurm jobs",""
"3177923","69036670","2025-04-30 14:35:18","HPC Slurm/Software Issue: scancel is not working",""
"3178056","69030225","2025-04-30 12:52:48","RCD Consult: add user to my Unix group on chip",""
"3178059","69027593","2025-04-30 10:12:19","RCD Consult: user of scontrol for array jobs",""
"3179255","69220739","2025-05-08 17:37:10","HPC Other Issue: run matlab on chip",""
"3180131","69060945","2025-04-30 20:43:20","HPC Other Issue: Adding a Coding Language",""
"3180245","69121929","2025-05-02 18:20:53","Slurm issue [Chips  ]",""
"3180466","69072991","2025-05-01 12:44:40","HPC Slurm/Software Issue: Error Message",""
"3181846","69164008","2025-05-06 13:03:59","RCD Consult: small issues with groups and related",""
"3182432","69168562","2025-05-06 14:42:46","Geant 4 Install",""
"3182474","69109540","2025-05-02 13:12:44","HPC Slurm/Software Issue: Sbtach Error",""
"3182506","69219875","2025-05-08 17:14:57","HPC Slurm/Software Issue: Unable to get access to resources",""
"3183846","69147402","2025-05-05 16:35:52","HPC Other Issue: Moving Packages to Research Storage",""
"3184319","69170424","2025-05-06 15:13:14","HPC Slurm/Software Issue: Slurm Job Does Not Start",""
"3184580","69160869","2025-05-06 11:10:39","REDCap",""
"3184732","69176634","2025-05-06 17:49:01","HPC User Account: mhassan4 in Student Group",""
"3184750","69153008","2025-05-05 18:40:32","HPC User Account: fh46730 in pwzhai",""
"3185183","69188790","2025-05-07 13:17:45","HPC Other Issue: install AWS interface",""
"3185550","69202822","2025-05-07 19:26:25","HPC User Account: mhassan4 in iHARP",""
"3185696","69292567","2025-05-13 16:26:57","RCD Consult: Support for Apptainer environment setup and running on HPC (slurm- 61311)",""
"3186401","69215439","2025-05-08 15:18:39","HPC Other Issue: cannot submit jobs in taki",""
"3187047","69220987","2025-05-08 17:44:18","HPC Remove User: Kumar,Shivam,Singh,from,the,iHARP,groupCampus,ID	EE99213Username	kumarss1Email	kumarss1@umbc.edu from",""
"3187605","69296444","2025-05-13 18:04:40","HPC Other Issue: Requesting to reserve CHIP resources",""
"3187687","69282639","2025-05-13 13:15:28","SLURM Array Task Limit",""
"3187881","69367349","2025-05-16 19:44:33","Common Name:  ucn.rs.umbc.edu - Expires :  05/21/2025",""
"3187923","69324315","2025-05-14 19:24:19","HPC Other Issue: We need Xmgrace installed on Chip",""
"3188014","69332737","2025-05-15 12:47:02","HPC Other Issue: Request for HPCF Access",""
"3188034","69250448","2025-05-10 11:04:53","HPC Slurm/Software Issue:  Unable to connect to database",""
"3188087","69250464","2025-05-10 11:05:41","HPC Other Issue: chip unavailable",""
"3188095","69282286","2025-05-13 13:05:17","HPC Slurm/Software Issue: Slrum problem or Chip down?",""
"3188407","69503715","2025-05-27 12:55:20","HPC Other Issue: Data output different",""
"3188536","69269850","2025-05-12 17:30:30","HPC User Account: nq75296 in Student Group",""
"3188615","69264923","2025-05-12 15:35:58","HPC Slurm/Software Issue: Allocation of resource",""
"3188623","69282367","2025-05-13 13:07:06","HPC Other Issue: FileZila and VScode login issue",""
"3189057","69283110","2025-05-13 13:27:07","HPC User Account: ia39737 in Student Group",""
"3189074","69282965","2025-05-13 13:21:56","HPC Slurm/Software Issue: Space Issue",""
"3189178","69288267","2025-05-13 15:08:23","HPC Other Issue: slight permission and ownership issues",""
"3189713","69312620","2025-05-14 14:31:13","HPC Other Issue: Interactive Debugging Mode",""
"3189858","69319433","2025-05-14 17:33:23","Can't login to Chip",""
"3189994","69347056","2025-05-15 19:04:32","HPC Other Issue: Working directory set up",""
"3190000","69390957","2025-05-19 17:20:20","HPC Other Issue: Process killed due to memory limit",""
"3190307","69315609","2025-05-14 15:38:07","RCD Consult: Canceling job on Chip-cpu",""
"3190496","69325550","2025-05-14 19:59:21","HPC Slurm/Software Issue: sbatch not working",""
"3190553","69505222","2025-05-27 13:30:37","HPC Slurm/Software Issue: Install Gaussian/16.A.03-AVX2 on chip-cpu general partition",""
"3191146","70161963","2025-07-03 20:38:25","HPC Other Issue: umask and sticky bit issues",""
"3191169","69347214","2025-05-15 19:09:00","HPC Other Issue: confusion between squeue and others",""
"3191362","70669365","2025-08-01 18:57:43","HPC Other Issue: where is icc to use in mpiicc",""
"3191843","69377799","2025-05-19 12:22:33","HPC Other Issue: I am not able to run the slurm file",""
"3191903","69365981","2025-05-16 18:54:31","HPC Other Issue: Running jupyter notebooks on chip",""
"3192152","69377540","2025-05-19 12:08:46","HPC Other Issue: H100 access request",""
"3192980","69391100","2025-05-19 17:24:20","HPC Other Issue: testing",""
"3193334","69400923","2025-05-19 21:07:41","HPC User Account: yv04378 in pi_ryus",""
"3193345","70532279","2025-07-24 22:10:50","HPC Other Issue: 2024 job pending despite idle nodes",""
"3193826","69480099","2025-05-23 16:08:03","HPC Slurm/Software Issue: Assistance with Accessing Anaconda Module",""
"3194183","69538166","2025-05-28 15:42:30","HPC Other Issue: /asl",""
"3194255","69440080","2025-05-21 17:49:08","HPC Other Issue: funky things with libraries",""
"3194305","69504010","2025-05-27 13:02:21","HPC Other Issue: home directory full again",""
"3194404","69432575","2025-05-21 13:53:24","HPC Other Issue: on chip xfs2 and cfs3 are identical",""
"3195021","69450520","2025-05-22 12:53:02","HPC Slurm/Software Issue: Intermittent Errors when running slurm job",""
"3195188","69475737","2025-05-23 14:03:05","RCD Consult: Python Schedule and Workers have different versions",""
"3196185","69502676","2025-05-27 12:38:50","HPC Other Issue: Request to reserve L40S",""
"3196439","69581635","2025-05-30 14:44:32","HPC Other Issue: [Errno 28] No space left on device",""
"3196540","69519591","2025-05-27 18:14:35","HPC Other Issue: AttributeError: module pymesh has no attribute 'form_mesh'",""
"3196547","69666680","2025-06-04 15:51:41","HPC Other Issue: AttributeError: module pymesh has no attribute 'form_mesh'",""
"3196660","69502517","2025-05-27 12:34:57","HPC New Group: pi_dgarcia5",""
"3196956","69587003","2025-05-30 16:56:02","HPC User Account: anantac1 in pi_gobbert",""
"3197342","69733864","2025-06-09 15:22:22","RC Suggestion: Adding Modules for ArangoDB3 and Docker",""
"3197458","69767402","2025-06-10 18:27:08","HPC Slurm/Software Issue: Gaussian 16",""
"3197663","69564098","2025-05-29 16:31:07","HPC Other Issue: tensorflow installation",""
"3198791","69559165","2025-05-29 14:30:15","HPC Other Issue: running in CPUs only in CHIP",""
"3199002","69640128","2025-06-03 14:16:47","HPC Slurm/Software Issue: Difficulty running Rclone",""
"3199283","70057611","2025-06-27 18:02:57","HPC Other Issue: program packages already installed on UMBC facilities",""
"3199862","69689681","2025-06-05 16:36:35","HPC Slurm/Software Issue: Assistance with Band Structure Calculation Error in QE on CHIPS",""
"3200341","69607438","2025-06-02 13:27:18","HPC Slurm/Software Issue: Cancelling jobs",""
"3200390","69641228","2025-06-03 14:44:38","HPC New Group: pi_gobbert",""
"3201161","71037769","2025-08-20 13:05:04","Need help with SYNOPSYS simulation software",""
"3201176","69696755","2025-06-05 20:05:40","HPC Slurm/Software Issue: Error Loading Packages on Julia",""
"3201210","69638654","2025-06-03 13:30:01","HPC Other Issue: add new user (narens1@umbc.edu) to my (Gokhale) PI group",""
"3201266","69639174","2025-06-03 13:43:01","HPC Other Issue: add users to Unix group",""
"3202026","69664494","2025-06-04 15:03:49","conda slurm documentation",""
"3202387","69670139","2025-06-04 17:40:41","HPC Other Issue: scp between chip and linux.gl",""
"3202941","69802284","2025-06-12 10:51:30","HPC User Account: laramar in LARA Lab",""
"3203103","69979418","2025-06-24 12:49:53","HPC Other Issue: Storage space",""
"3203193","69730588","2025-06-09 14:21:57","HPC Other Issue: remove me from some Unix groups",""
"3203721","69717300","2025-06-06 21:12:49","HPC User Account: chunyin1 in MLSP",""
"3203840","69733647","2025-06-09 15:19:18","HPC User Account: kschwan1 in Bennett Research Group",""
